StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,open_debrief,pID,cond,debrief_item,debrief_rating
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,easy to understand,5
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,don't know what to do,2
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,ratings reflect preferences,6
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,like task,4
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,trouble focusing,2
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,too fast,4
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,good speed,4
2020-11-13 16:13:38,2020-11-13 16:15:50,0,100,131,1,2020-11-13 16:15:50,R_0V8qNPnsweXmhgd,NA,NA,NA,NA,anonymous,EN,NA,435017_study2,3,interesting,4
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,easy to understand,5
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,don't know what to do,3
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,ratings reflect preferences,5
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,like task,2
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,trouble focusing,3
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,too fast,3
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,good speed,5
2020-11-13 16:20:51,2020-11-13 16:21:21,0,100,30,1,2020-11-13 16:21:21,R_2t5MCNzHoJfhqS8,NA,NA,NA,NA,anonymous,EN,x,435025_study2,12,interesting,3
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,easy to understand,6
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,don't know what to do,2
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,ratings reflect preferences,6
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,like task,5
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,trouble focusing,3
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,too fast,2
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,good speed,6
2020-11-13 16:22:17,2020-11-13 16:23:33,0,100,76,1,2020-11-13 16:23:33,R_QaaYdqYYYMiShUJ,NA,NA,NA,NA,anonymous,EN,No,435002_study2,1,interesting,5
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,easy to understand,6
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,don't know what to do,3
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,ratings reflect preferences,6
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,like task,6
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,trouble focusing,5
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,too fast,7
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,good speed,2
2020-11-13 16:26:46,2020-11-13 16:27:36,0,100,50,1,2020-11-13 16:27:36,R_3MSZjuLHzPN1YI1,NA,NA,NA,NA,anonymous,EN,shouldve been slower,434995_study2,30,interesting,7
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,easy to understand,6
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,don't know what to do,2
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,ratings reflect preferences,6
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,like task,6
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,trouble focusing,2
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,too fast,5
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,good speed,5
2020-11-13 16:41:49,2020-11-13 16:43:06,0,100,77,1,2020-11-13 16:43:06,R_24GmvDIdMZayTyH,NA,NA,NA,NA,anonymous,EN,I liked the interaction in the test,435029_study2,15,interesting,6
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,easy to understand,7
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,don't know what to do,1
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,ratings reflect preferences,6
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,like task,6
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,trouble focusing,1
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,too fast,3
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,good speed,3
2020-11-13 17:05:07,2020-11-13 17:06:20,0,100,72,1,2020-11-13 17:06:20,R_27airp0KgnLQpds,NA,NA,NA,NA,anonymous,EN,NA,435045_study2,8,interesting,6
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,easy to understand,6
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,don't know what to do,2
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,ratings reflect preferences,6
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,like task,3
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,trouble focusing,2
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,too fast,2
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,good speed,6
2020-11-13 17:07:04,2020-11-13 17:07:51,0,100,47,1,2020-11-13 17:07:52,R_VLwDwDQFjuRdsQ1,NA,NA,NA,NA,anonymous,EN,NA,435047_study2,18,interesting,5
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,easy to understand,7
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,don't know what to do,2
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,ratings reflect preferences,6
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,like task,7
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,trouble focusing,2
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,too fast,2
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,good speed,6
2020-11-13 17:08:58,2020-11-13 17:09:52,0,100,53,1,2020-11-13 17:09:52,R_1JOATYIKQHmHZIR,NA,NA,NA,NA,anonymous,EN,This alcohol task was a great experience for me to find out my tastes and preferences in different drinking situations.,435044_study2,9,interesting,6
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,easy to understand,7
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,don't know what to do,1
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,ratings reflect preferences,7
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,like task,5
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,trouble focusing,5
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,too fast,3
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,good speed,2
2020-11-13 17:10:11,2020-11-13 17:10:52,0,100,40,1,2020-11-13 17:10:52,R_1N3cgN0uCPFeTG0,NA,NA,NA,NA,anonymous,EN,NA,435053_study2,30,interesting,5
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,easy to understand,2
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,don't know what to do,1
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,ratings reflect preferences,5
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,like task,3
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,trouble focusing,5
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,too fast,2
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,good speed,3
2020-11-13 17:13:58,2020-11-13 17:15:34,0,100,96,1,2020-11-13 17:15:34,R_1BVZJm1BOtTndDm,NA,NA,NA,NA,anonymous,EN,At times it moved a bit too fast to really evaluate what was shown,435052_study2,15,interesting,3
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,easy to understand,7
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,don't know what to do,3
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,ratings reflect preferences,6
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,like task,7
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,trouble focusing,2
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,too fast,2
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,good speed,7
2020-11-13 17:17:18,2020-11-13 17:18:19,0,100,60,1,2020-11-13 17:18:19,R_2qDkbpwyNAWJyzA,NA,NA,NA,NA,anonymous,EN,NA,435054_study2,25,interesting,7
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,easy to understand,2
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,don't know what to do,5
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,ratings reflect preferences,3
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,like task,2
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,trouble focusing,7
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,too fast,5
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,good speed,4
2020-11-13 17:16:11,2020-11-13 17:18:47,0,100,155,1,2020-11-13 17:18:47,R_vJowXIZwHLKSdSp,NA,NA,NA,NA,anonymous,EN,"Sometimes I gave low answers for things because I thought the drink choice was gross not because of how I felt about a drink after seeing the Instagram post, for example, Echo Falls doesn't go well with any situation.",434972_study2,6,interesting,4
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,easy to understand,6
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,don't know what to do,1
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,ratings reflect preferences,6
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,like task,5
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,trouble focusing,4
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,too fast,2
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,good speed,6
2020-11-13 17:22:23,2020-11-13 17:23:33,0,100,69,1,2020-11-13 17:23:33,R_bxcKi8QX27AjqGl,NA,NA,NA,NA,anonymous,EN,NA,435056_study2,30,interesting,7
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,easy to understand,6
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,don't know what to do,2
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,ratings reflect preferences,7
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,like task,2
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,trouble focusing,4
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,too fast,5
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,good speed,3
2020-11-13 17:21:46,2020-11-13 17:25:51,0,100,244,1,2020-11-13 17:25:51,R_2WuSSjPzKwlMCjA,NA,NA,NA,NA,anonymous,EN,NA,435046_study2,11,interesting,3
2020-11-13 17:22:07,2020-11-13 17:26:01,0,100,233,1,2020-11-13 17:26:01,R_1gelw9ioymFp9da,NA,NA,NA,NA,anonymous,EN,"When displaying images of ""negative consequences"" before ""partying"" images, I think respondents will have a negative connotation to drinking and may not respond accurately to the ""partying"" images as they still retain the consequences in their heads.",435055_study2,11,easy to understand,3
2020-11-13 17:22:07,2020-11-13 17:26:01,0,100,233,1,2020-11-13 17:26:01,R_1gelw9ioymFp9da,NA,NA,NA,NA,anonymous,EN,"When displaying images of ""negative consequences"" before ""partying"" images, I think respondents will have a negative connotation to drinking and may not respond accurately to the ""partying"" images as they still retain the consequences in their heads.",435055_study2,11,don't know what to do,4
2020-11-13 17:22:07,2020-11-13 17:26:01,0,100,233,1,2020-11-13 17:26:01,R_1gelw9ioymFp9da,NA,NA,NA,NA,anonymous,EN,"When displaying images of ""negative consequences"" before ""partying"" images, I think respondents will have a negative connotation to drinking and may not respond accurately to the ""partying"" images as they still retain the consequences in their heads.",435055_study2,11,ratings reflect preferences,6
2020-11-13 17:22:07,2020-11-13 17:26:01,0,100,233,1,2020-11-13 17:26:01,R_1gelw9ioymFp9da,NA,NA,NA,NA,anonymous,EN,"When displaying images of ""negative consequences"" before ""partying"" images, I think respondents will have a negative connotation to drinking and may not respond accurately to the ""partying"" images as they still retain the consequences in their heads.",435055_study2,11,like task,6
2020-11-13 17:22:07,2020-11-13 17:26:01,0,100,233,1,2020-11-13 17:26:01,R_1gelw9ioymFp9da,NA,NA,NA,NA,anonymous,EN,"When displaying images of ""negative consequences"" before ""partying"" images, I think respondents will have a negative connotation to drinking and may not respond accurately to the ""partying"" images as they still retain the consequences in their heads.",435055_study2,11,trouble focusing,5
2020-11-13 17:22:07,2020-11-13 17:26:01,0,100,233,1,2020-11-13 17:26:01,R_1gelw9ioymFp9da,NA,NA,NA,NA,anonymous,EN,"When displaying images of ""negative consequences"" before ""partying"" images, I think respondents will have a negative connotation to drinking and may not respond accurately to the ""partying"" images as they still retain the consequences in their heads.",435055_study2,11,too fast,5
2020-11-13 17:22:07,2020-11-13 17:26:01,0,100,233,1,2020-11-13 17:26:01,R_1gelw9ioymFp9da,NA,NA,NA,NA,anonymous,EN,"When displaying images of ""negative consequences"" before ""partying"" images, I think respondents will have a negative connotation to drinking and may not respond accurately to the ""partying"" images as they still retain the consequences in their heads.",435055_study2,11,good speed,2
